rna0
rna1424
rna1425
rna1426
rna1432
rna1433
rna1434
rna1435
rna1439
rna1440
rna1441
rna1442
rna1443
rna1445
rna1446
rna1447
rna1448
rna1449
rna1450
rna1451
rna1452
rna1455
rna1456
rna1454
rna1453
rna1457
rna1458
rna1459
rna1460
rna1461
rna1462
rna1463
rna1464
rna1465
rna1466
rna1467
rna1468
rna1471
rna1472
rna1476
rna1473
rna1474
rna1475
rna1477
rna1478
rna1479
rna1480
rna1481
rna1482
rna1483
rna1484
rna1485
rna1490
rna1488
rna1487
rna1489
rna1491
rna1492
rna1493
rna1494
rna1495
rna1496
rna1497
rna1498
rna1499
rna1500
rna1501
rna1502
rna1503
rna1504
rna1505
rna1506
rna1508
rna1509
rna1514
rna1516
rna1517
rna1519
rna1520
rna1521
rna1522
rna1524
rna1527
rna1528
rna1529
rna1530
rna1531
rna1532
rna1533
rna1534
rna1535
rna1537
rna1538
rna1539
rna1540
rna1542
rna1543
rna1544
rna1547
rna1548
rna1550
rna1549
rna1552
rna1553
rna1554
rna1556
rna1555
rna1557
rna1558
rna1559
rna1560
rna1561
rna1563
rna1565
rna1564
rna1566
rna1567
rna1568
rna1569
rna1572
rna1573
rna1574
rna1575
rna1577
rna1576
rna1579
rna1578
rna1581
rna1583
rna1584
rna1585
rna1586
rna1587
rna1588
rna1589
rna1591
rna1590
rna1592
rna1593
rna1594
rna1595
rna1596
rna1597
rna1598
rna1599
rna1601
rna1602
rna1603
rna1604
rna1605
rna1606
rna1608
rna1609
rna1610
rna1611
rna1613
rna1612
rna1614
rna1615
rna1616
rna1617
rna1620
rna1621
rna1622
rna1624
rna1623
rna1626
rna1627
rna1628
rna1629
rna1630
rna1631
rna1632
rna1633
rna1634
rna1635
rna1636
rna1637
rna1638
rna1639
rna1640
rna1643
rna1641
rna1642
rna1644
rna1645
rna1646
rna1647
rna1648
rna1649
rna1650
rna1652
rna1651
rna1653
rna1654
rna1655
rna1656
rna1657
rna1659
rna1660
rna1661
rna1662
rna1663
rna1664
rna1665
rna1666
rna1668
rna1669
rna1670
rna1672
rna1673
rna1674
rna1675
rna1676
rna1678
rna1679
rna1680
rna1681
rna1682
rna1683
rna1684
rna1685
rna1686
rna1687
rna1688
rna1689
rna1690
rna1691
rna1692
rna1693
rna1694
rna1695
rna1697
rna1698
rna1699
rna1704
rna1703
rna1709
rna1711
rna1713
rna1714
rna1716
rna1715
rna1717
rna1718
rna1720
rna1719
rna1721
rna1722
rna1723
rna1730
rna1731
rna1742
rna1743
rna1744
rna1745
rna1755
rna1756
rna1757
rna1758
rna1759
rna1761
rna1764
rna1765
rna1766
rna1768
rna1770
rna1771
rna1779
rna1780
rna1782
rna1786
rna1787
rna1789
rna1790
rna1792
rna1793
rna1794
rna1795
rna1796
rna1797
rna1798
rna1799
rna1800
rna1803
rna1802
rna1801
rna1804
rna1806
rna1805
rna1807
rna1808
rna1812
rna1809
rna1811
rna1810
rna1813
rna1814
rna1815
rna1816
rna1818
rna1817
rna1819
rna1820
rna1821
rna1822
rna1823
rna1824
rna1825
rna1827
rna1826
rna1828
rna1829
rna1830
rna1831
rna1832
rna1833
rna1834
rna1835
rna1836
rna1837
rna1838
rna1839
rna1840
rna1841
rna1843
rna1846
rna1847
rna1848
rna1851
rna1853
rna1852
rna1854
rna1856
rna1857
rna1859
rna1858
rna1860
rna1861
rna1862
rna1866
rna1867
rna1869
rna1868
rna1870
rna1871
rna1872
rna1873
rna1874
rna1875
rna1876
rna1877
rna1883
rna1884
rna1880
rna1878
rna1881
rna1879
rna1882
rna1886
rna1885
rna1887
rna1888
rna1890
rna1891
rna1893
rna1895
rna1896
rna1898
rna1897
rna1899
rna1900
rna1901
rna1903
rna1904
rna1905
rna1907
rna1908
rna1914
rna1917
rna1916
rna1918
rna1919
rna1920
rna1924
rna1921
rna1923
rna1922
rna1925
rna1927
rna1928
rna1929
rna1930
rna1931
rna1932
rna1933
rna1934
rna1935
rna1936
rna1937
rna1938
rna1939
rna1940
rna1941
rna1942
rna1943
rna1944
rna1945
rna1947
rna1946
rna1949
rna1950
rna1952
rna1954
rna1955
rna1956
rna1957
rna1958
rna1959
rna1960
rna1961
rna1963
rna1964
rna1965
rna1967
rna1968
rna1966
rna1969
rna1974
rna1976
rna1979
rna1980
rna1981
rna1983
rna1984
rna1985
rna1986
rna1987
rna1991
rna1992
rna1993
rna1994
rna1995
rna1996
rna1997
rna1999
rna2002
rna2003
rna2004
rna2005
rna2006
rna2008
rna2007
rna2009
rna2010
rna2011
rna2013
rna2014
rna2012
rna2015
rna2016
rna2018
rna2019
rna2020
rna2021
rna2023
rna2026
rna2027
rna2028
rna2030
rna2031
rna2029
rna2032
rna2034
rna2033
rna2035
rna2037
rna2038
rna2039
rna2040
rna2041
rna2042
rna2043
rna2044
rna2045
rna2048
rna2049
rna2050
rna2046
rna2047
rna2051
rna2052
rna2053
rna2054
rna2055
rna2056
rna2057
rna2058
rna2060
rna2059
rna2061
rna2062
rna2063
rna2064
rna2065
rna2066
rna2067
rna2068
rna2069
rna2070
rna2071
rna2072
rna2073
rna2074
rna2075
rna2077
rna2081
rna2082
rna2083
rna2084
rna2087
rna2088
rna2089
rna2090
rna2092
rna2093
rna2091
rna2095
rna2094
rna2096
rna2098
rna2097
rna2101
rna2103
rna2104
rna2105
rna2106
rna2107
rna2108
rna2109
rna2110
rna2111
rna2112
rna2115
rna2113
rna2114
rna2117
rna2116
rna2118
rna2119
rna2127
rna2128
rna2129
rna2130
rna2131
rna2132
rna2133
rna2134
rna2135
rna2136
rna2137
rna2138
rna2139
rna2140
rna2141
rna2142
rna2143
rna2144
rna2147
rna2146
rna2148
rna2150
rna2151
rna2152
rna2153
rna2154
rna2155
rna2156
rna2157
rna2158
rna2159
rna2160
rna2161
rna2163
rna2164
rna2165
rna2166
rna2167
rna2168
rna2169
rna2171
rna2172
rna2177
rna2178
rna2179
rna2180
rna2183
rna2182
rna2186
rna2187
rna2184
rna2185
rna2188
rna2190
rna2189
rna2196
rna2197
rna2198
rna2199
rna2201
rna2202
rna2203
rna2204
rna2205
rna2206
rna2207
rna2209
rna2210
rna2211
rna2213
rna2214
rna2215
rna2216
rna2218
rna2219
rna2220
rna2221
rna2223
rna2224
rna2227
rna2228
rna2229
rna2230
rna2232
rna2233
rna2236
rna2235
rna2234
rna2237
rna2238
rna2239
rna2240
rna2241
rna2242
rna2244
rna2246
rna2247
rna2248
rna2249
rna2250
rna2252
rna2251
rna2253
rna2255
rna2257
rna2258
rna2259
rna2261
rna2260
rna2262
rna2264
rna2263
rna2266
rna2267
rna2269
rna2268
rna2270
rna2271
rna2272
rna2274
rna2276
rna2275
rna2277
rna2278
rna2279
rna2280
rna2281
rna2282
rna2283
rna2284
rna2287
rna2286
rna2289
rna2290
rna2288
rna2292
rna2293
rna2298
rna2299
rna2300
rna2301
rna2302
rna2304
rna2306
rna2307
rna2308
rna2309
rna2310
rna2311
rna2312
rna2313
rna2315
rna2316
rna2318
rna2319
rna2320
rna2321
rna2323
rna2322
rna2324
rna2325
rna2326
rna2327
rna2329
rna2330
rna2331
rna2332
rna2333
rna2335
rna2336
rna2339
rna2340
rna2342
rna2343
rna2344
rna2345
rna2346
rna2350
rna2351
rna2349
rna2347
rna2348
rna2352
rna2357
rna2355
rna2356
rna2358
rna2361
rna2362
rna2363
rna2364
rna2366
rna2367
rna2370
rna2371
rna2372
rna2373
rna2374
rna2375
rna2376
rna2377
rna2378
rna2379
rna2380
rna2381
rna2382
rna2383
rna2384
rna2386
rna2387
rna2388
rna2389
rna2390
rna2391
rna2392
rna2393
rna2394
rna2395
rna2396
rna2398
rna2401
rna2397
rna2400
rna2399
rna2402
rna2403
rna2404
rna2405
rna2407
rna2406
rna2408
rna2409
rna2410
rna2411
rna2412
rna2413
rna2414
rna2416
rna2417
rna2418
rna2419
rna2420
rna2422
rna2421
rna2423
rna2424
rna2425
rna2426
rna2427
rna2428
rna2429
rna2430
rna2431
rna2432
rna2433
rna2434
rna2435
rna2436
rna2437
rna2438
rna2439
rna2441
rna2440
rna2443
rna2444
rna2445
rna2446
rna2447
rna2449
rna2450
rna2448
rna2451
rna2452
rna2453
rna2460
rna2461
rna2462
rna2464
rna2463
rna2465
rna2466
rna2467
rna2470
rna2469
rna2471
rna2472
rna2473
rna2474
rna2475
rna2476
rna2477
rna2478
rna2479
rna2481
rna2482
rna2483
rna2484
rna2488
rna2489
rna2490
rna2492
rna2493
rna2494
rna2495
rna2496
rna2497
rna2498
rna2502
rna2500
rna2501
rna2503
rna2504
rna2505
rna2507
rna2508
rna2509
rna2510
rna2511
rna2512
rna2513
rna2514
rna2515
rna2520
rna2519
rna2518
rna2517
rna2521
rna2522
rna2523
rna2524
rna2526
rna2525
rna2527
rna2530
rna2532
rna2531
rna2533
rna2534
rna2535
rna2536
rna2537
rna2538
rna2540
rna2541
rna2542
rna2543
rna2544
rna2546
rna2547
rna2548
rna2550
rna2552
rna2551
rna2553
rna2554
rna2555
rna2556
rna2557
rna2559
rna2560
rna2561
rna2562
rna2563
rna2564
rna2565
rna2567
rna2566
rna2568
rna2569
rna2570
rna2572
rna2571
rna2573
rna2575
rna2574
rna2577
rna2578
rna2579
rna2582
rna2580
rna2583
rna2581
rna2584
rna2586
rna2587
rna2588
rna2589
rna2590
rna2594
rna2593
rna2595
rna2596
rna2597
rna2598
rna2605
rna2606
rna2607
rna2608
rna2609
rna2610
rna2611
rna2612
rna2614
rna2615
rna2623
rna2625
rna2627
rna2626
rna2628
rna2629
rna2630
rna2631
rna2632
rna2633
rna2634
rna2635
rna2636
rna2637
rna2638
rna2641
rna2639
rna2640
rna2642
rna2643
rna2644
rna2645
rna2646
rna2647
rna2650
rna2651
rna2653
rna2654
rna2655
rna2656
rna2657
rna2658
rna2659
rna2660
rna2661
rna2662
rna2663
rna2664
rna2665
rna2666
rna2668
rna2673
rna2674
rna2675
rna2676
rna2677
rna2678
rna2679
rna2681
rna2683
rna2684
rna2685
rna2686
rna2687
rna2688
rna2689
rna2690
rna2691
rna2693
rna2692
rna2694
rna2695
rna2696
rna2697
rna2698
rna2700
rna2701
rna2702
rna2705
rna2706
rna2708
rna2709
rna2710
rna2711
rna2712
rna2713
rna2714
rna2715
rna2716
rna2717
rna2718
rna2719
rna2721
rna2722
rna2723
rna2720
rna2724
rna2727
rna2726
rna2725
rna2728
rna2729
rna2730
rna2731
rna2732
rna2733
rna2734
rna2735
rna2736
rna2737
rna2738
rna2739
rna2740
rna2741
rna2742
rna2743
rna2747
rna2744
rna2745
rna2746
rna2749
rna2750
rna2751
rna2752
rna2753
rna2754
rna2755
rna2756
rna2760
rna2757
rna2758
rna2759
rna2761
rna2762
rna2763
rna2765
rna2766
rna2767
rna2772
rna2773
rna2774
rna2775
rna2776
rna2777
rna2778
rna2779
rna2781
rna2784
rna2786
rna2787
rna2788
rna2790
rna2791
rna2792
rna2795
rna2796
rna2798
rna2799
rna2794
rna2797
rna2800
rna2803
rna2802
rna2809
rna2806
rna2805
rna2807
rna2808
rna2810
rna2815
rna2813
rna2814
rna2812
rna2816
rna2817
rna2821
rna2819
rna2822
rna2820
rna2823
rna2824
rna2825
rna2826
rna2829
rna2830
rna2831
rna2834
rna2835
rna2836
rna2840
rna2839
rna2838
rna2837
rna2841
rna2842
rna2843
rna2844
rna2845
rna2847
rna2848
rna2849
rna2850
rna2851
rna2852
rna2853
rna2854
rna2855
rna2856
rna2858
rna2859
rna2860
rna2861
rna2862
rna2863
rna2864
rna2865
rna2867
rna2868
rna2869
rna2871
rna2872
rna2873
rna2874
rna2876
rna2878
rna2880
rna2879
rna2881
rna2882
rna2883
rna2884
rna2885
rna2886
rna2887
rna2889
rna2890
rna2891
rna2900
rna2899
rna2908
rna2905
rna2902
rna2903
rna2909
rna2904
rna2907
rna2906
rna2910
rna2911
rna2912
rna2913
rna2914
rna2915
rna2917
rna2918
rna2919
rna2921
rna2922
rna2923
rna2924
rna2925
rna2926
rna2927
rna2928
rna2929
rna2931
rna2930
rna2933
rna2934
rna2935
rna2936
rna2938
rna2937
rna2939
rna2940
rna2941
rna2942
rna2943
rna2944
rna2945
rna2946
rna2947
rna2948
rna2949
rna2950
rna2951
rna2952
rna2953
rna2954
rna2957
rna2959
rna2960
rna2962
rna2964
rna2965
rna2966
rna2967
rna2968
rna2969
rna2970
rna2971
rna2973
rna2974
rna2975
rna2977
rna2976
rna2979
rna2980
rna2986
rna2987
rna2988
rna2989
rna2990
rna2991
rna2994
rna2993
rna2992
rna2995
rna2996
rna2997
rna2998
rna2999
rna3000
rna3001
rna3002
rna3003
rna3004
rna3005
rna3006
rna3007
rna3008
rna3009
rna3011
rna3012
rna3015
rna3016
rna3017
rna3018
rna3019
rna3023
rna3022
rna3024
rna3025
rna3026
rna3027
rna3029
rna3028
rna3030
rna3031
rna3037
rna3038
rna3039
rna3040
rna3041
rna3042
rna3043
rna3044
rna3045
rna3046
rna3047
rna3050
rna3051
rna3052
rna3053
rna3054
rna3056
rna3057
rna3058
rna3059
rna3060
rna3061
rna3062
rna3063
rna3065
rna3066
rna3067
rna3068
rna3069
rna3070
rna3071
rna3072
rna3074
rna3075
rna3076
rna3077
rna3078
rna3079
rna3080
rna3081
rna3082
rna3083
rna3084
rna3085
rna3086
rna3088
rna3087
rna3090
rna3091
rna3092
rna3093
rna3094
rna3095
rna3098
rna3097
rna3100
rna3099
rna3106
rna3107
rna3101
rna3108
rna3102
rna3103
rna3105
rna3104
rna3109
rna3110
rna3112
rna3111
rna3113
rna3116
rna3123
rna3117
rna3114
rna3118
rna3119
rna3120
rna3121
rna3122
rna3115
rna3125
rna3124
rna3126
rna3127
rna3128
rna3129
rna3131
rna3132
rna3130
rna3133
rna3134
rna3135
rna3136
rna3137
rna3138
rna3139
rna3140
rna3141
rna3142
rna3143
rna3144
rna3145
rna3146
rna3147
rna3148
rna3149
rna3150
rna3151
rna3152
rna3153
rna3154
rna3155
rna3156
rna3157
rna3159
rna3161
rna3162
rna3163
rna3164
rna3165
rna3166
rna3167
rna3168
rna3169
rna3170
rna3171
rna3172
rna3173
rna3174
rna3175
rna3179
rna3176
rna3177
rna3178
rna3181
rna3182
rna3183
rna3185
rna3186
rna3187
rna3188
rna3190
rna3191
rna3192
rna3193
rna3196
rna3197
rna3198
rna3200
rna3201
rna3202
rna3203
rna3204
rna3206
rna3208
rna3209
rna3210
rna3211
rna3212
rna3213
rna3214
rna3216
rna3217
rna3218
rna3219
rna3220
rna3221
rna3222
rna3223
rna3224
rna3227
rna3228
rna3229
rna3231
rna3230
rna3233
rna3234
rna3235
rna3238
rna3239
rna3237
rna3236
rna3240
rna3242
rna3243
rna3246
rna3245
rna3244
rna3247
rna3248
rna3249
rna3250
rna3251
rna3252
rna3253
rna3257
rna3254
rna3256
rna3255
rna3259
rna3258
rna3260
rna3261
rna3262
rna3265
rna3268
rna3269
rna3270
rna3271
rna3272
rna3273
rna3274
rna3276
rna3277
rna3278
rna3280
rna3285
rna3283
rna3284
rna3287
rna3288
rna3286
rna3290
rna3292
rna3291
rna3293
rna3294
rna3297
rna3299
rna3300
rna3301
rna3302
rna3303
rna3304
rna3305
rna3306
rna3307
rna3308
rna3310
rna3312
rna3311
rna3309
rna3313
rna3315
rna3318
rna3317
rna3316
rna3319
rna3331
rna3332
rna3333
rna3334
rna3335
rna3337
rna3345
rna3344
rna3343
rna3348
rna3349
rna3350
rna3351
rna3353
rna3354
rna3355
rna3356
rna3357
rna3358
rna3359
rna3360
rna3361
rna3362
rna3363
rna3364
rna3365
rna3366
rna3367
rna3369
rna3370
rna3371
rna3373
rna3372
rna3374
rna3378
rna3379
rna3380
rna3381
rna3382
rna3383
rna3384
rna3385
rna3386
rna3387
rna3388
rna3389
rna3390
rna3393
rna3395
rna3396
rna3397
rna3398
rna3399
rna3401
rna3402
rna3404
rna3405
rna3406
rna3407
rna3408
rna3409
rna3410
rna3411
rna3412
rna3414
rna3415
rna3418
rna3417
rna3419
rna3423
rna3429
rna3426
rna3425
rna3427
rna3424
rna3428
rna3430
rna3431
rna3432
rna3433
rna3434
rna3435
rna3437
rna3440
rna3441
rna3442
rna3443
rna3444
rna3445
rna3446
rna3447
rna3448
rna3449
rna3451
rna3452
rna3453
rna3454
rna3455
rna3456
rna3457
rna3458
rna3459
rna3460
rna3462
rna3461
rna3463
rna3464
rna3465
rna3468
rna3469
rna3470
rna3471
rna3472
rna3473
rna3474
rna3475
rna3476
rna3477
rna3478
rna3479
rna3480
rna3484
rna3485
rna3483
rna3482
rna3481
rna3486
rna3487
rna3488
rna3489
rna3490
rna3491
rna3492
rna3495
rna3494
rna3497
rna3496
rna3498
rna3499
rna3500
rna3501
rna3502
rna3503
rna3504
rna3505
rna3506
rna3507
rna3509
rna3510
rna3511
rna3512
rna3513
rna3514
rna3515
rna3516
rna3517
rna3518
rna3521
rna3523
rna3522
rna3524
rna3525
rna3526
rna3527
rna3528
rna3529
rna3531
rna3530
rna3532
rna3533
rna3534
rna3535
rna3536
rna3537
rna3538
rna3540
rna3541
rna3542
rna3543
rna3544
rna3545
rna3546
rna3547
rna3548
rna3549
rna3550
rna3551
rna3552
rna3553
rna3554
rna3555
rna3556
rna3557
rna3559
rna3558
rna3561
rna3560
rna3562
rna3563
rna3566
rna3565
rna3567
rna3568
rna3569
rna3570
rna3572
rna3573
rna3574
rna3575
rna3576
rna3582
rna3583
rna3584
rna3585
rna3586
rna3587
rna3588
rna3589
rna3590
rna3591
rna3592
rna3593
rna3594
rna3595
rna3596
rna3597
rna3598
rna3600
rna3607
rna3605
rna3606
rna3610
rna3611
rna3613
rna3614
rna3615
rna3616
rna3617
rna3618
rna3619
rna3620
rna3621
rna3622
rna3623
rna3626
rna3627
rna3629
rna3630
rna3631
rna3634
rna3637
rna3638
rna3640
rna3641
rna3642
rna3643
rna3644
rna3645
rna3646
rna3649
